Chrom	Start	End	Strand	H37rv_GeneID	Symbol	Feature	ExcludedGroup_Category	PEandPPE_Subfamily	Product	Functional_Category	Is_Pseudogene	IntergenicRegion_IsNextTo_PLC_Gene	Intergenic_GeneToTheLeft	Intergenic_GeneToTheLeft_FuncCategory	Intergenic_GeneToTheRight	Intergenic_GeneToTheRight_FuncCategory	Mean_EBR_36CI	gene_PercentPerfect_EBR_36CI	gene_ProportionWith_NANs_EBR_36CI	gene_GC_Content	Mean_PileupMapScore_K50_E4	Mean_PileupMapScore_K100_E4	Mean_PileupMapScore_K125_E4	Length
NC_000962.3	3872496	3872616		IntergenicRegion_2700_Rv3450c-Rv3451		Intergenic	Intergenic			Intergenic		False	Rv3450c	NotExcluded	Rv3451	NotExcluded	1.0	100.0	0.0	59.166666666666664	1.0	1.0	1.0	120
NC_000962.3	3873405	3873451		IntergenicRegion_2701_Rv3451-Rv3452		Intergenic	Intergenic			Intergenic		False	Rv3451	NotExcluded	Rv3452	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	46
NC_000962.3	3874132	3874403		IntergenicRegion_2702_Rv3452-Rv3453		Intergenic	Intergenic			Intergenic		False	Rv3452	NotExcluded	Rv3453	NotExcluded	1.0	100.0	0.0	67.89667896678966	1.0	1.0	1.0	271
NC_000962.3	3874736	3874821		IntergenicRegion_2703_Rv3453-Rv3454		Intergenic	Intergenic			Intergenic		False	Rv3453	NotExcluded	Rv3454	NotExcluded	0.9996732026143792	98.82352941176471	0.0	56.470588235294116	1.0	1.0	1.0	85
NC_000962.3	3876822	3876889		IntergenicRegion_2704_Rv3455c-Rv3456c		Intergenic	Intergenic			Intergenic		False	Rv3455c	NotExcluded	Rv3456c	NotExcluded	1.0	100.0	0.0	62.6865671641791	1.0	1.0	1.0	67
NC_000962.3	3877432	3877463		IntergenicRegion_2705_Rv3456c-Rv3457c		Intergenic	Intergenic			Intergenic		False	Rv3456c	NotExcluded	Rv3457c	NotExcluded	1.0	100.0	0.0	54.83870967741935	1.0	1.0	1.0	31
NC_000962.3	3878507	3878658		IntergenicRegion_2706_Rv3457c-Rv3458c		Intergenic	Intergenic			Intergenic		False	Rv3457c	NotExcluded	Rv3458c	NotExcluded	0.8412435614422369	27.81456953642384	0.0	73.50993377483444	1.0	1.0	1.0	151
NC_000962.3	3879264	3879272		IntergenicRegion_2707_Rv3458c-Rv3459c		Intergenic	Intergenic			Intergenic		False	Rv3458c	NotExcluded	Rv3459c	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	8
NC_000962.3	3879692	3879695		IntergenicRegion_2708_Rv3459c-Rv3460c		Intergenic	Intergenic			Intergenic		False	Rv3459c	NotExcluded	Rv3460c	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	3
NC_000962.3	3880070	3880285		IntergenicRegion_2709_Rv3460c-Rv3461c		Intergenic	Intergenic			Intergenic		False	Rv3460c	NotExcluded	Rv3461c	NotExcluded	1.0	100.0	0.0	63.72093023255814	1.0	1.0	1.0	215
NC_000962.3	3880399	3880431		IntergenicRegion_2710_Rv3461c-Rv3462c		Intergenic	Intergenic			Intergenic		False	Rv3461c	NotExcluded	Rv3462c	NotExcluded	1.0	100.0	0.0	53.125	1.0	1.0	1.0	32
NC_000962.3	3880653	3880906		IntergenicRegion_2711_Rv3462c-Rv3463		Intergenic	Intergenic			Intergenic		False	Rv3462c	NotExcluded	Rv3463	NotExcluded	1.0	100.0	0.0	60.869565217391305	1.0	1.0	1.0	253
NC_000962.3	3881764	3881836		IntergenicRegion_2712_Rv3463-Rv3464		Intergenic	Intergenic			Intergenic		False	Rv3463	NotExcluded	Rv3464	NotExcluded	1.0	100.0	0.0	59.72222222222222	1.0	1.0	1.0	72
NC_000962.3	3882832	3882833		IntergenicRegion_2713_Rv3464-Rv3465		Intergenic	Intergenic			Intergenic		False	Rv3464	NotExcluded	Rv3465	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	1
NC_000962.3	3883442	3883524		IntergenicRegion_2714_Rv3465-Rv3466		Intergenic	Intergenic			Intergenic		True	Rv3465	NotExcluded	Rv3466	InsertionSeqs_And_Phages	1.0	100.0	0.0	56.09756097560975	1.0	1.0	1.0	82
NC_000962.3	3884917	3884974		IntergenicRegion_2715_Rv3467-Rv3468c		Intergenic	Intergenic			Intergenic		True	Rv3467	InsertionSeqs_And_Phages	Rv3468c	NotExcluded	1.0	100.0	0.0	61.40350877192982	0.9921052631578947	0.9960526315789473	0.996842105263158	57
NC_000962.3	3886069	3886072		IntergenicRegion_2716_Rv3468c-Rv3469c		Intergenic	Intergenic			Intergenic		False	Rv3468c	NotExcluded	Rv3469c	NotExcluded	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	3
NC_000962.3	3887083	3887143		IntergenicRegion_2717_Rv3469c-Rv3470c		Intergenic	Intergenic			Intergenic		False	Rv3469c	NotExcluded	Rv3470c	NotExcluded	1.0	100.0	0.0	61.666666666666664	1.0	1.0	1.0	60
NC_000962.3	3888802	3888807		IntergenicRegion_2718_Rv3470c-Rv3471c		Intergenic	Intergenic			Intergenic		False	Rv3470c	NotExcluded	Rv3471c	NotExcluded	1.0	100.0	0.0	80.0	1.0	1.0	1.0	5
NC_000962.3	3889341	3889361		IntergenicRegion_2719_Rv3471c-Rv3472		Intergenic	Intergenic			Intergenic		False	Rv3471c	NotExcluded	Rv3472	NotExcluded	1.0	100.0	0.0	75.0	1.0	1.0	1.0	20
NC_000962.3	3889868	3889947		IntergenicRegion_2720_Rv3472-Rv3473c		Intergenic	Intergenic			Intergenic		False	Rv3472	NotExcluded	Rv3473c	NotExcluded	1.0	100.0	0.0	67.0886075949367	1.0	1.0	1.0	79
NC_000962.3	3890733	3890829		IntergenicRegion_2721_Rv3473c-Rv3474		Intergenic	Intergenic			Intergenic		True	Rv3473c	NotExcluded	Rv3474	InsertionSeqs_And_Phages	0.9888888888888889	43.75	0.53125	66.66666666666667	0.6806640593750001	0.8374040780729167	0.8699232624583333	96
NC_000962.3	3892091	3892370		IntergenicRegion_2722_Rv3475-Rv3476c		Intergenic	Intergenic			Intergenic		True	Rv3475	InsertionSeqs_And_Phages	Rv3476c	NotExcluded	0.9599156118143463	0.0	0.15053763440860216	61.29032258064516	0.9088158572616487	0.9543207123942652	0.9634565699154123	279
NC_000962.3	3893720	3894092		IntergenicRegion_2723_Rv3476c-Rv3477		Intergenic	Intergenic			Intergenic		True	Rv3476c	NotExcluded	Rv3477	PE/PPEs	1.0	100.0	0.0	59.946236559139784	1.0	1.0	1.0	372
NC_000962.3	3894389	3894425		IntergenicRegion_2724_Rv3477-Rv3478		Intergenic	Intergenic			Intergenic		True	Rv3477	PE/PPEs	Rv3478	PE/PPEs	1.0	100.0	0.0	50.0	0.9219444416666666	0.9616666666666666	0.9693333333333332	36
NC_000962.3	3895607	3895819		IntergenicRegion_2725_Rv3478-Rv3479		Intergenic	Intergenic			Intergenic		True	Rv3478	PE/PPEs	Rv3479	NotExcluded	1.0	100.0	0.0	66.50943396226415	1.0	1.0	1.0	212
NC_000962.3	3898885	3898908		IntergenicRegion_2726_Rv3479-Rv3480c		Intergenic	Intergenic			Intergenic		False	Rv3479	NotExcluded	Rv3480c	NotExcluded	1.0	100.0	0.0	60.869565217391305	1.0	1.0	1.0	23
NC_000962.3	3900402	3900492		IntergenicRegion_2727_Rv3480c-Rv3481c		Intergenic	Intergenic			Intergenic		False	Rv3480c	NotExcluded	Rv3481c	NotExcluded	1.0	100.0	0.0	62.22222222222222	1.0	1.0	1.0	90
NC_000962.3	3901182	3901323		IntergenicRegion_2728_Rv3481c-Rv3482c		Intergenic	Intergenic			Intergenic		False	Rv3481c	NotExcluded	Rv3482c	NotExcluded	1.0	100.0	0.0	63.12056737588652	1.0	1.0	1.0	141
NC_000962.3	3902106	3902149		IntergenicRegion_2729_Rv3482c-Rv3483c		Intergenic	Intergenic			Intergenic		False	Rv3482c	NotExcluded	Rv3483c	NotExcluded	1.0	100.0	0.0	62.7906976744186	1.0	1.0	1.0	43
NC_000962.3	3902812	3903077		IntergenicRegion_2730_Rv3483c-Rv3484		Intergenic	Intergenic			Intergenic		False	Rv3483c	NotExcluded	Rv3484	NotExcluded	1.0	100.0	0.0	64.15094339622641	1.0	1.0	1.0	265
NC_000962.3	3904616	3904621		IntergenicRegion_2731_Rv3484-Rv3485c		Intergenic	Intergenic			Intergenic		False	Rv3484	NotExcluded	Rv3485c	NotExcluded	1.0	100.0	0.0	40.0	1.0	1.0	1.0	5
NC_000962.3	3905566	3905771		IntergenicRegion_2732_Rv3485c-Rv3486		Intergenic	Intergenic			Intergenic		False	Rv3485c	NotExcluded	Rv3486	NotExcluded	1.0	100.0	0.0	60.48780487804878	1.0	1.0	1.0	205
NC_000962.3	3907007	3907666		IntergenicRegion_2733_Rv3487c-Rv3488		Intergenic	Intergenic			Intergenic		False	Rv3487c	NotExcluded	Rv3488	NotExcluded	0.9991569718428596	96.96509863429439	0.0	58.877086494688925	1.0	1.0	1.0	659
NC_000962.3	3907990	3908071		IntergenicRegion_2734_Rv3488-Rv3489		Intergenic	Intergenic			Intergenic		False	Rv3488	NotExcluded	Rv3489	NotExcluded	1.0	100.0	0.0	61.72839506172839	1.0	1.0	1.0	81
NC_000962.3	3909738	3909889		IntergenicRegion_2735_Rv3490-Rv3491		Intergenic	Intergenic			Intergenic		False	Rv3490	NotExcluded	Rv3491	NotExcluded	0.9832597498160413	58.27814569536424	0.0	64.23841059602648	0.8897508543046356	1.0	1.0	151
NC_000962.3	3913369	3913379		IntergenicRegion_2736_Rv3494c-Rv3495c		Intergenic	Intergenic			Intergenic		False	Rv3494c	NotExcluded	Rv3495c	NotExcluded	1.0	100.0	0.0	90.0	1.0	1.0	1.0	10
NC_000962.3	3919200	3919219		IntergenicRegion_2737_Rv3499c-Rv3500c		Intergenic	Intergenic			Intergenic		False	Rv3499c	NotExcluded	Rv3500c	NotExcluded	1.0	100.0	0.0	36.8421052631579	1.0	1.0	1.0	19
NC_000962.3	3920062	3920096		IntergenicRegion_2738_Rv3500c-Rv3501c		Intergenic	Intergenic			Intergenic		False	Rv3500c	NotExcluded	Rv3501c	NotExcluded	1.0	100.0	0.0	58.8235294117647	1.0	1.0	1.0	34
NC_000962.3	3920861	3921086		IntergenicRegion_2739_Rv3501c-Rv3502c		Intergenic	Intergenic			Intergenic		False	Rv3501c	NotExcluded	Rv3502c	NotExcluded	1.0	100.0	0.0	59.55555555555556	1.0	1.0	1.0	225
NC_000962.3	3922040	3922064		IntergenicRegion_2740_Rv3502c-Rv3503c		Intergenic	Intergenic			Intergenic		False	Rv3502c	NotExcluded	Rv3503c	NotExcluded	1.0	100.0	0.0	37.5	1.0	1.0	1.0	24
NC_000962.3	3922256	3922470		IntergenicRegion_2741_Rv3503c-Rv3504		Intergenic	Intergenic			Intergenic		False	Rv3503c	NotExcluded	Rv3504	NotExcluded	1.0	100.0	0.0	58.87850467289719	1.0	1.0	1.0	214
NC_000962.3	3923673	3923697		IntergenicRegion_2742_Rv3504-Rv3505		Intergenic	Intergenic			Intergenic		False	Rv3504	NotExcluded	Rv3505	NotExcluded	1.0	100.0	0.0	62.5	1.0	1.0	1.0	24
NC_000962.3	3924819	3924889		IntergenicRegion_2743_Rv3505-Rv3506		Intergenic	Intergenic			Intergenic		False	Rv3505	NotExcluded	Rv3506	NotExcluded	1.0	100.0	0.0	72.85714285714286	1.0	1.0	1.0	70
NC_000962.3	3926398	3926568		IntergenicRegion_2744_Rv3506-Rv3507		Intergenic	Intergenic			Intergenic		True	Rv3506	NotExcluded	Rv3507	PE/PPEs	1.0	100.0	0.0	64.70588235294117	1.0	1.0	1.0	170
NC_000962.3	3930714	3931004		IntergenicRegion_2745_Rv3507-Rv3508		Intergenic	Intergenic			Intergenic		True	Rv3507	PE/PPEs	Rv3508	PE/PPEs	1.0	100.0	0.0	61.37931034482759	0.9934482758620691	0.9967241379310343	0.9973793103448276	290
NC_000962.3	3936710	3936876		IntergenicRegion_2746_Rv3508-Rv3509c		Intergenic	Intergenic			Intergenic		True	Rv3508	PE/PPEs	Rv3509c	NotExcluded	1.0	100.0	0.0	68.07228915662651	1.0	1.0	1.0	166
NC_000962.3	3939257	3939616		IntergenicRegion_2747_Rv3510c-Rv3511		Intergenic	Intergenic			Intergenic		True	Rv3510c	NotExcluded	Rv3511	PE/PPEs	1.0	100.0	0.0	62.674094707520894	1.0	1.0	1.0	359
NC_000962.3	3944963	3945091		IntergenicRegion_2748_Rv3512-Rv3513c		Intergenic	Intergenic			Intergenic		True	Rv3512	PE/PPEs	Rv3513c	Coscolla Repetitive Genes	0.9995659722222222	98.4375	0.0	73.4375	0.999765625	0.9998828125	0.99990625	128
NC_000962.3	3945748	3945793		IntergenicRegion_2749_Rv3513c-Rv3514		Intergenic	Intergenic			Intergenic		True	Rv3513c	Coscolla Repetitive Genes	Rv3514	PE/PPEs	1.0	100.0	0.0	64.44444444444444	0.957777777777778	0.9788888888888887	0.983111111111111	45
NC_000962.3	3950263	3950823		IntergenicRegion_2750_Rv3514-Rv3515c		Intergenic	Intergenic			Intergenic		True	Rv3514	PE/PPEs	Rv3515c	Coscolla Repetitive Genes	1.0	100.0	0.0	67.67857142857143	0.9999464285714286	0.9999732142857143	0.9999785714285715	560
NC_000962.3	3952470	3952543		IntergenicRegion_2751_Rv3515c-Rv3516		Intergenic	Intergenic			Intergenic		True	Rv3515c	Coscolla Repetitive Genes	Rv3516	NotExcluded	1.0	100.0	0.0	54.794520547945204	1.0	1.0	1.0	73
NC_000962.3	3953335	3953430		IntergenicRegion_2752_Rv3516-Rv3517		Intergenic	Intergenic			Intergenic		False	Rv3516	NotExcluded	Rv3517	NotExcluded	1.0	100.0	0.0	64.21052631578948	0.8358420808421052	1.0	1.0	95
NC_000962.3	3954270	3954324		IntergenicRegion_2753_Rv3517-Rv3518c		Intergenic	Intergenic			Intergenic		False	Rv3517	NotExcluded	Rv3518c	NotExcluded	1.0	100.0	0.0	62.96296296296296	1.0	1.0	1.0	54
NC_000962.3	3955521	3955549		IntergenicRegion_2754_Rv3518c-Rv3519		Intergenic	Intergenic			Intergenic		False	Rv3518c	NotExcluded	Rv3519	NotExcluded	1.0	100.0	0.0	64.28571428571429	1.0	1.0	1.0	28
NC_000962.3	3956260	3956324		IntergenicRegion_2755_Rv3519-Rv3520c		Intergenic	Intergenic			Intergenic		False	Rv3519	NotExcluded	Rv3520c	NotExcluded	1.0	100.0	0.0	56.25	1.0	1.0	1.0	64
NC_000962.3	3957368	3957520		IntergenicRegion_2756_Rv3520c-Rv3521		Intergenic	Intergenic			Intergenic		False	Rv3520c	NotExcluded	Rv3521	NotExcluded	1.0	100.0	0.0	61.18421052631579	1.0	1.0	1.0	152
NC_000962.3	3958432	3958447		IntergenicRegion_2757_Rv3521-Rv3522		Intergenic	Intergenic			Intergenic		False	Rv3521	NotExcluded	Rv3522	NotExcluded	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	15
NC_000962.3	3959512	3959528		IntergenicRegion_2758_Rv3522-Rv3523		Intergenic	Intergenic			Intergenic		False	Rv3522	NotExcluded	Rv3523	NotExcluded	1.0	100.0	0.0	75.0	1.0	1.0	1.0	16
NC_000962.3	3960713	3960754		IntergenicRegion_2759_Rv3523-Rv3524		Intergenic	Intergenic			Intergenic		False	Rv3523	NotExcluded	Rv3524	NotExcluded	1.0	100.0	0.0	78.04878048780488	1.0	1.0	1.0	41
NC_000962.3	3961786	3961799		IntergenicRegion_2760_Rv3524-Rv3525c		Intergenic	Intergenic			Intergenic		False	Rv3524	NotExcluded	Rv3525c	NotExcluded	1.0	100.0	0.0	84.61538461538461	1.0	1.0	1.0	13
NC_000962.3	3962324	3962438		IntergenicRegion_2761_Rv3525c-Rv3526		Intergenic	Intergenic			Intergenic		False	Rv3525c	NotExcluded	Rv3526	NotExcluded	1.0	100.0	0.0	53.50877192982456	1.0	1.0	1.0	114
NC_000962.3	3963599	3963604		IntergenicRegion_2762_Rv3526-Rv3527		Intergenic	Intergenic			Intergenic		False	Rv3526	NotExcluded	Rv3527	NotExcluded	1.0	100.0	0.0	80.0	1.0	1.0	1.0	5
NC_000962.3	3964054	3964478		IntergenicRegion_2763_Rv3527-Rv3528c		Intergenic	Intergenic			Intergenic		False	Rv3527	NotExcluded	Rv3528c	NotExcluded	1.0	100.0	0.0	62.264150943396224	1.0	1.0	1.0	424
NC_000962.3	3965192	3965883		IntergenicRegion_2764_Rv3528c-Rv3529c		Intergenic	Intergenic			Intergenic		False	Rv3528c	NotExcluded	Rv3529c	NotExcluded	1.0	100.0	0.0	64.25470332850941	1.0	1.0	1.0	691
NC_000962.3	3968944	3969342		IntergenicRegion_2765_Rv3531c-Rv3532		Intergenic	Intergenic			Intergenic		True	Rv3531c	NotExcluded	Rv3532	PE/PPEs	1.0	100.0	0.0	57.03517587939699	1.0	1.0	1.0	398
NC_000962.3	3970563	3970704		IntergenicRegion_2766_Rv3532-Rv3533c		Intergenic	Intergenic			Intergenic		True	Rv3532	PE/PPEs	Rv3533c	PE/PPEs	1.0	100.0	0.0	60.283687943262414	1.0	1.0	1.0	141
NC_000962.3	3972453	3972551		IntergenicRegion_2767_Rv3533c-Rv3534c		Intergenic	Intergenic			Intergenic		True	Rv3533c	PE/PPEs	Rv3534c	NotExcluded	1.0	100.0	0.0	60.204081632653065	1.0	1.0	1.0	98
NC_000962.3	3974500	3974510		IntergenicRegion_2768_Rv3535c-Rv3536c		Intergenic	Intergenic			Intergenic		False	Rv3535c	NotExcluded	Rv3536c	NotExcluded	1.0	100.0	0.0	70.0	1.0	1.0	1.0	10
NC_000962.3	3975296	3975368		IntergenicRegion_2769_Rv3536c-Rv3537		Intergenic	Intergenic			Intergenic		False	Rv3536c	NotExcluded	Rv3537	NotExcluded	1.0	100.0	0.0	61.111111111111114	1.0	1.0	1.0	72
NC_000962.3	3977060	3977061		IntergenicRegion_2770_Rv3537-Rv3538		Intergenic	Intergenic			Intergenic		False	Rv3537	NotExcluded	Rv3538	NotExcluded	1.0	100.0	0.0	0.0	1.0	1.0	1.0	1
NC_000962.3	3977922	3978058		IntergenicRegion_2771_Rv3538-Rv3539		Intergenic	Intergenic			Intergenic		True	Rv3538	NotExcluded	Rv3539	PE/PPEs	1.0	100.0	0.0	64.70588235294117	1.0	1.0	1.0	136
NC_000962.3	3985445	3985556		IntergenicRegion_2772_Rv3545c-Rv3546		Intergenic	Intergenic			Intergenic		False	Rv3545c	NotExcluded	Rv3546	NotExcluded	1.0	100.0	0.0	48.648648648648646	1.0	1.0	1.0	111
NC_000962.3	3986732	3986843		IntergenicRegion_2773_Rv3546-Rv3547		Intergenic	Intergenic			Intergenic		False	Rv3546	NotExcluded	Rv3547	NotExcluded	1.0	100.0	0.0	63.96396396396396	1.0	1.0	1.0	111
NC_000962.3	3987299	3987381		IntergenicRegion_2774_Rv3547-Rv3548c		Intergenic	Intergenic			Intergenic		False	Rv3547	NotExcluded	Rv3548c	NotExcluded	1.0	100.0	0.0	59.75609756097561	1.0	1.0	1.0	82
NC_000962.3	3988296	3988318		IntergenicRegion_2775_Rv3548c-Rv3549c		Intergenic	Intergenic			Intergenic		False	Rv3548c	NotExcluded	Rv3549c	NotExcluded	1.0	100.0	0.0	59.09090909090909	1.0	1.0	1.0	22
NC_000962.3	3989098	3989152		IntergenicRegion_2776_Rv3549c-Rv3550		Intergenic	Intergenic			Intergenic		False	Rv3549c	NotExcluded	Rv3550	NotExcluded	1.0	100.0	0.0	55.55555555555556	1.0	1.0	1.0	54
NC_000962.3	3991523	3991620		IntergenicRegion_2777_Rv3552-Rv3553		Intergenic	Intergenic			Intergenic		False	Rv3552	NotExcluded	Rv3553	NotExcluded	1.0	100.0	0.0	68.04123711340206	0.93894206185567	1.0	1.0	97
NC_000962.3	3994742	3994829		IntergenicRegion_2778_Rv3554-Rv3555c		Intergenic	Intergenic			Intergenic		False	Rv3554	NotExcluded	Rv3555c	NotExcluded	1.0	100.0	0.0	65.51724137931035	1.0	1.0	1.0	87
NC_000962.3	3995699	3995803		IntergenicRegion_2779_Rv3555c-Rv3556c		Intergenic	Intergenic			Intergenic		False	Rv3555c	NotExcluded	Rv3556c	NotExcluded	1.0	100.0	0.0	67.3076923076923	1.0	1.0	1.0	104
NC_000962.3	3996964	3997028		IntergenicRegion_2780_Rv3556c-Rv3557c		Intergenic	Intergenic			Intergenic		False	Rv3556c	NotExcluded	Rv3557c	NotExcluded	1.0	100.0	0.0	64.0625	1.0	1.0	1.0	64
NC_000962.3	3997631	3997979		IntergenicRegion_2781_Rv3557c-Rv3558		Intergenic	Intergenic			Intergenic		True	Rv3557c	NotExcluded	Rv3558	PE/PPEs	1.0	100.0	0.0	63.50574712643678	1.0	1.0	1.0	348
NC_000962.3	3999638	3999646		IntergenicRegion_2782_Rv3558-Rv3559c		Intergenic	Intergenic			Intergenic		True	Rv3558	PE/PPEs	Rv3559c	NotExcluded	1.0	100.0	0.0	75.0	1.0	1.0	1.0	8
NC_000962.3	4001589	4001636		IntergenicRegion_2783_Rv3560c-Rv3561		Intergenic	Intergenic			Intergenic		False	Rv3560c	NotExcluded	Rv3561	NotExcluded	1.0	100.0	0.0	55.319148936170215	1.0	1.0	1.0	47
NC_000962.3	4008433	4008718		IntergenicRegion_2784_Rv3566A-Rv3567c		Intergenic	Intergenic			Intergenic		False	Rv3566A	NotExcluded	Rv3567c	NotExcluded	0.9939571150097468	84.21052631578947	0.0	60.35087719298246	1.0	1.0	1.0	285
NC_000962.3	4009282	4009296		IntergenicRegion_2785_Rv3567c-Rv3568c		Intergenic	Intergenic			Intergenic		False	Rv3567c	NotExcluded	Rv3568c	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	14
NC_000962.3	4011071	4011085		IntergenicRegion_2786_Rv3569c-Rv3570c		Intergenic	Intergenic			Intergenic		False	Rv3569c	NotExcluded	Rv3570c	NotExcluded	1.0	100.0	0.0	57.142857142857146	1.0	1.0	1.0	14
NC_000962.3	4012270	4012416		IntergenicRegion_2787_Rv3570c-Rv3571		Intergenic	Intergenic			Intergenic		False	Rv3570c	NotExcluded	Rv3571	NotExcluded	1.0	100.0	0.0	47.26027397260274	1.0	1.0	1.0	146
NC_000962.3	4013493	4013510		IntergenicRegion_2788_Rv3571-Rv3572		Intergenic	Intergenic			Intergenic		False	Rv3571	NotExcluded	Rv3572	NotExcluded	1.0	100.0	0.0	70.58823529411765	1.0	1.0	1.0	17
NC_000962.3	4014041	4014076		IntergenicRegion_2789_Rv3572-Rv3573c		Intergenic	Intergenic			Intergenic		False	Rv3572	NotExcluded	Rv3573c	NotExcluded	1.0	100.0	0.0	57.142857142857146	1.0	1.0	1.0	35
NC_000962.3	4016212	4016483		IntergenicRegion_2790_Rv3573c-Rv3574		Intergenic	Intergenic			Intergenic		False	Rv3573c	NotExcluded	Rv3574	NotExcluded	1.0	100.0	0.0	54.981549815498155	1.0	1.0	1.0	271
NC_000962.3	4017083	4017088		IntergenicRegion_2791_Rv3574-Rv3575c		Intergenic	Intergenic			Intergenic		False	Rv3574	NotExcluded	Rv3575c	NotExcluded	1.0	100.0	0.0	40.0	1.0	1.0	1.0	5
NC_000962.3	4018168	4018357		IntergenicRegion_2792_Rv3575c-Rv3576		Intergenic	Intergenic			Intergenic		False	Rv3575c	NotExcluded	Rv3576	NotExcluded	1.0	100.0	0.0	61.37566137566137	1.0	1.0	1.0	189
NC_000962.3	4019071	4019261		IntergenicRegion_2793_Rv3576-Rv3577		Intergenic	Intergenic			Intergenic		False	Rv3576	NotExcluded	Rv3577	NotExcluded	1.0	100.0	0.0	58.94736842105263	1.0	1.0	1.0	190
NC_000962.3	4020128	4020141		IntergenicRegion_2794_Rv3577-Rv3578		Intergenic	Intergenic			Intergenic		False	Rv3577	NotExcluded	Rv3578	NotExcluded	1.0	100.0	0.0	69.23076923076923	1.0	1.0	1.0	13
NC_000962.3	4021383	4021424		IntergenicRegion_2795_Rv3578-Rv3579c		Intergenic	Intergenic			Intergenic		False	Rv3578	NotExcluded	Rv3579c	NotExcluded	0.9850948509485095	58.536585365853654	0.0	60.97560975609756	0.8597560975609758	1.0	1.0	41
NC_000962.3	4023803	4023867		IntergenicRegion_2796_Rv3580c-Rv3581c		Intergenic	Intergenic			Intergenic		False	Rv3580c	NotExcluded	Rv3581c	NotExcluded	1.0	100.0	0.0	68.75	1.0	1.0	1.0	64
NC_000962.3	4025039	4025055		IntergenicRegion_2797_Rv3582c-Rv3583c		Intergenic	Intergenic			Intergenic		False	Rv3582c	NotExcluded	Rv3583c	NotExcluded	1.0	100.0	0.0	68.75	1.0	1.0	1.0	16
NC_000962.3	4025544	4025829		IntergenicRegion_2798_Rv3583c-Rv3584		Intergenic	Intergenic			Intergenic		False	Rv3583c	NotExcluded	Rv3584	NotExcluded	1.0	100.0	0.0	65.96491228070175	1.0	1.0	1.0	285
NC_000962.3	4026378	4026443		IntergenicRegion_2799_Rv3584-Rv3585		Intergenic	Intergenic			Intergenic		False	Rv3584	NotExcluded	Rv3585	NotExcluded	1.0	100.0	0.0	70.76923076923077	1.0	1.0	1.0	65
NC_000962.3	4027886	4027890		IntergenicRegion_2800_Rv3585-Rv3586		Intergenic	Intergenic			Intergenic		False	Rv3585	NotExcluded	Rv3586	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	4
NC_000962.3	4029762	4029870		IntergenicRegion_2801_Rv3587c-Rv3588c		Intergenic	Intergenic			Intergenic		False	Rv3587c	NotExcluded	Rv3588c	NotExcluded	1.0	100.0	0.0	65.74074074074075	1.0	1.0	1.0	108
NC_000962.3	4033158	4033268		IntergenicRegion_2802_Rv3590c-Rv3591c		Intergenic	Intergenic			Intergenic		True	Rv3590c	PE/PPEs	Rv3591c	NotExcluded	1.0	100.0	0.0	69.0909090909091	1.0	1.0	1.0	110
NC_000962.3	4034042	4034056		IntergenicRegion_2803_Rv3591c-Rv3592		Intergenic	Intergenic			Intergenic		False	Rv3591c	NotExcluded	Rv3592	NotExcluded	1.0	100.0	0.0	71.42857142857143	1.0	1.0	1.0	14
NC_000962.3	4035710	4035856		IntergenicRegion_2804_Rv3593-Rv3594		Intergenic	Intergenic			Intergenic		False	Rv3593	NotExcluded	Rv3594	NotExcluded	1.0	100.0	0.0	67.12328767123287	1.0	1.0	1.0	146
NC_000962.3	4036684	4036730		IntergenicRegion_2805_Rv3594-Rv3595c		Intergenic	Intergenic			Intergenic		True	Rv3594	NotExcluded	Rv3595c	PE/PPEs	1.0	100.0	0.0	71.73913043478261	1.0	1.0	1.0	46
NC_000962.3	4038050	4038157		IntergenicRegion_2806_Rv3595c-Rv3596c		Intergenic	Intergenic			Intergenic		True	Rv3595c	PE/PPEs	Rv3596c	NotExcluded	1.0	100.0	0.0	59.81308411214953	1.0	1.0	1.0	107
NC_000962.3	4040704	4040980		IntergenicRegion_2807_Rv3596c-Rv3597c		Intergenic	Intergenic			Intergenic		False	Rv3596c	NotExcluded	Rv3597c	NotExcluded	0.9963768115942029	89.13043478260869	0.0	64.85507246376811	1.0	1.0	1.0	276
NC_000962.3	4041319	4041422		IntergenicRegion_2808_Rv3597c-Rv3598c		Intergenic	Intergenic			Intergenic		False	Rv3597c	NotExcluded	Rv3598c	NotExcluded	1.0	100.0	0.0	51.45631067961165	1.0	1.0	1.0	103
NC_000962.3	4042940	4042951		IntergenicRegion_2809_Rv3598c-Rv3599c		Intergenic	Intergenic			Intergenic		False	Rv3598c	NotExcluded	Rv3599c	NotExcluded	1.0	100.0	0.0	72.72727272727273	1.0	1.0	1.0	11
