Chrom	Start	End	Strand	H37rv_GeneID	Symbol	Feature	ExcludedGroup_Category	PEandPPE_Subfamily	Product	Functional_Category	Is_Pseudogene	IntergenicRegion_IsNextTo_PLC_Gene	Intergenic_GeneToTheLeft	Intergenic_GeneToTheLeft_FuncCategory	Intergenic_GeneToTheRight	Intergenic_GeneToTheRight_FuncCategory	Mean_EBR_36CI	gene_PercentPerfect_EBR_36CI	gene_ProportionWith_NANs_EBR_36CI	gene_GC_Content	Mean_PileupMapScore_K50_E4	Mean_PileupMapScore_K100_E4	Mean_PileupMapScore_K125_E4	Length
NC_000962.3	3199118	3199982	-	Rv2890c	rpsB	CDS	NotExcluded	None	30S ribosomal protein S2 RpsB	information pathways	No						1.0	100.0	0.0	63.773148148148145	1.0	1.0	1.0	864
NC_000962.3	3199982	3200265		IntergenicRegion_2261_Rv2890c-Rv2891		Intergenic	Intergenic			Intergenic		False	Rv2890c	NotExcluded	Rv2891	NotExcluded	1.0	100.0	0.0	66.7844522968198	1.0	1.0	1.0	283
NC_000962.3	3200265	3201015	+	Rv2891	Rv2891	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	71.46666666666667	1.0	1.0	1.0	750
NC_000962.3	3200793	3202020	-	Rv2892c	PPE45	CDS	PE/PPEs	PPE_SL-4_PPE-SVP	PPE family protein PPE45	PE/PPE	No						1.0	100.0	0.0	67.88916055419723	0.9763321312143439	1.0	1.0	1227
NC_000962.3	3202020	3202419		IntergenicRegion_2262_Rv2892c-Rv2893		Intergenic	Intergenic			Intergenic		True	Rv2892c	PE/PPEs	Rv2893	NotExcluded	1.0	100.0	0.0	62.15538847117794	1.0	1.0	1.0	399
NC_000962.3	3202419	3203397	+	Rv2893	Rv2893	CDS	NotExcluded	None	Possible oxidoreductase	intermediary metabolism and respiration	No						0.999715973642354	98.97750511247445	0.0	69.42740286298569	1.0	1.0	1.0	978
NC_000962.3	3203393	3204290	-	Rv2894c	xerC	CDS	InsertionSeqs_And_Phages	None	Probable integrase/recombinase XerC	insertion seqs and phages	No						1.0	100.0	0.0	70.79152731326644	1.0	1.0	1.0	897
NC_000962.3	3204290	3204380		IntergenicRegion_2263_Rv2894c-Rv2895c		Intergenic	Intergenic			Intergenic		True	Rv2894c	InsertionSeqs_And_Phages	Rv2895c	NotExcluded	1.0	100.0	0.0	67.77777777777777	1.0	1.0	1.0	90
NC_000962.3	3204380	3205232	-	Rv2895c	viuB	CDS	NotExcluded	None	Possible mycobactin utilization protein ViuB	intermediary metabolism and respiration	No						0.9996739697443923	98.82629107981221	0.0	67.6056338028169	1.0	1.0	1.0	852
NC_000962.3	3205232	3205264		IntergenicRegion_2264_Rv2895c-Rv2896c		Intergenic	Intergenic			Intergenic		False	Rv2895c	NotExcluded	Rv2896c	NotExcluded	1.0	100.0	0.0	65.625	1.0	1.0	1.0	32
NC_000962.3	3205264	3206434	-	Rv2896c	Rv2896c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	71.7094017094017	1.0	1.0	1.0	1170
NC_000962.3	3206430	3207942	-	Rv2897c	Rv2897c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	68.98148148148148	1.0	1.0	1.0	1512
NC_000962.3	3207941	3208328	-	Rv2898c	Rv2898c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	67.44186046511628	1.0	1.0	1.0	387
NC_000962.3	3208328	3208575		IntergenicRegion_2265_Rv2898c-Rv2899c		Intergenic	Intergenic			Intergenic		False	Rv2898c	NotExcluded	Rv2899c	NotExcluded	1.0	100.0	0.0	65.18218623481782	1.0	1.0	1.0	247
NC_000962.3	3208575	3209406	-	Rv2899c	fdhD	CDS	NotExcluded	None	Possible FdhD protein homolog	intermediary metabolism and respiration	No						1.0	100.0	0.0	64.98194945848375	1.0	1.0	1.0	831
NC_000962.3	3209405	3211745	-	Rv2900c	fdhF	CDS	NotExcluded	None	Possible formate dehydrogenase H FdhF (formate-hydrogen-lyase-linked, selenocysteine-containing polypeptide) (formate dehydrogenase-H alpha subunit) (FDH-H)	intermediary metabolism and respiration	No						1.0	100.0	0.0	65.47008547008546	1.0	1.0	1.0	2340
NC_000962.3	3211745	3211802		IntergenicRegion_2266_Rv2900c-Rv2901c		Intergenic	Intergenic			Intergenic		False	Rv2900c	NotExcluded	Rv2901c	NotExcluded	1.0	100.0	0.0	68.42105263157895	1.0	1.0	1.0	57
NC_000962.3	3211802	3212108	-	Rv2901c	Rv2901c	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No						1.0	100.0	0.0	56.209150326797385	1.0	1.0	1.0	306
NC_000962.3	3212108	3212161		IntergenicRegion_2267_Rv2901c-Rv2902c		Intergenic	Intergenic			Intergenic		False	Rv2901c	NotExcluded	Rv2902c	NotExcluded	1.0	100.0	0.0	69.81132075471699	1.0	1.0	1.0	53
NC_000962.3	3212161	3212956	-	Rv2902c	rnhB	CDS	NotExcluded	None	Probable ribonuclease HII protein RnhB (RNase HII)	information pathways	No						1.0	100.0	0.0	68.17610062893081	1.0	1.0	1.0	795
NC_000962.3	3212956	3212969		IntergenicRegion_2268_Rv2902c-Rv2903c		Intergenic	Intergenic			Intergenic		False	Rv2902c	NotExcluded	Rv2903c	NotExcluded	1.0	100.0	0.0	53.84615384615385	1.0	1.0	1.0	13
NC_000962.3	3212969	3213854	-	Rv2903c	lepB	CDS	NotExcluded	None	Probable signal peptidase I LepB (SPASE I) (leader peptidase I).	cell wall and cell processes	No						1.0	100.0	0.0	65.08474576271186	1.0	1.0	1.0	885
NC_000962.3	3213854	3213911		IntergenicRegion_2269_Rv2903c-Rv2904c		Intergenic	Intergenic			Intergenic		False	Rv2903c	NotExcluded	Rv2904c	NotExcluded	1.0	100.0	0.0	64.91228070175438	1.0	1.0	1.0	57
NC_000962.3	3213911	3214253	-	Rv2904c	rplS	CDS	NotExcluded	None	50S ribosomal protein L19 RplS	information pathways	No						1.0	100.0	0.0	63.45029239766082	1.0	1.0	1.0	342
NC_000962.3	3214253	3214627		IntergenicRegion_2270_Rv2904c-Rv2905		Intergenic	Intergenic			Intergenic		False	Rv2904c	NotExcluded	Rv2905	NotExcluded	1.0	100.0	0.0	59.62566844919786	1.0	1.0	1.0	374
NC_000962.3	3214627	3215572	+	Rv2905	lppW	CDS	NotExcluded	None	Probable conserved alanine rich lipoprotein LppW	cell wall and cell processes	No						1.0	100.0	0.0	66.13756613756614	1.0	1.0	1.0	945
NC_000962.3	3215572	3215664		IntergenicRegion_2271_Rv2905-Rv2906c		Intergenic	Intergenic			Intergenic		False	Rv2905	NotExcluded	Rv2906c	NotExcluded	1.0	100.0	0.0	71.73913043478261	1.0	1.0	1.0	92
NC_000962.3	3215664	3216357	-	Rv2906c	trmD	CDS	NotExcluded	None	Probable tRNA (guanine-N1)-methyltransferase TrmD (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	information pathways	No						0.9993987493987495	97.83549783549783	0.0	65.80086580086581	1.0	1.0	1.0	693
NC_000962.3	3216357	3216360		IntergenicRegion_2272_Rv2906c-Rv2907c		Intergenic	Intergenic			Intergenic		False	Rv2906c	NotExcluded	Rv2907c	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	3
NC_000962.3	3216360	3216891	-	Rv2907c	rimM	CDS	NotExcluded	None	Probable 16S rRNA processing protein RimM	information pathways	No						1.0	100.0	0.0	62.900188323917135	1.0	1.0	1.0	531
NC_000962.3	3216891	3216904		IntergenicRegion_2273_Rv2907c-Rv2908c		Intergenic	Intergenic			Intergenic		False	Rv2907c	NotExcluded	Rv2908c	NotExcluded	1.0	100.0	0.0	84.61538461538461	1.0	1.0	1.0	13
NC_000962.3	3216904	3217147	-	Rv2908c	Rv2908c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	63.37448559670782	1.0	1.0	1.0	243
NC_000962.3	3217147	3217154		IntergenicRegion_2274_Rv2908c-Rv2909c		Intergenic	Intergenic			Intergenic		False	Rv2908c	NotExcluded	Rv2909c	NotExcluded	1.0	100.0	0.0	71.42857142857143	1.0	1.0	1.0	7
NC_000962.3	3217154	3217643	-	Rv2909c	rpsP	CDS	NotExcluded	None	30S ribosomal protein S16 RpsP	information pathways	No						1.0	100.0	0.0	65.439672801636	1.0	1.0	1.0	489
NC_000962.3	3217643	3217826		IntergenicRegion_2275_Rv2909c-Rv2910c		Intergenic	Intergenic			Intergenic		False	Rv2909c	NotExcluded	Rv2910c	NotExcluded	1.0	100.0	0.0	63.387978142076506	1.0	1.0	1.0	183
NC_000962.3	3217826	3218270	-	Rv2910c	Rv2910c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						0.9984359359359359	94.36936936936937	0.0	58.55855855855856	1.0	1.0	1.0	444
NC_000962.3	3218270	3218338		IntergenicRegion_2276_Rv2910c-Rv2911		Intergenic	Intergenic			Intergenic		False	Rv2910c	NotExcluded	Rv2911	NotExcluded	1.0	100.0	0.0	67.6470588235294	1.0	1.0	1.0	68
NC_000962.3	3218338	3219214	+	Rv2911	dacB2	CDS	NotExcluded	None	Probable penicillin-binding protein DacB2 (D-alanyl-D-alanine carboxypeptidase) (DD-peptidase) (DD-carboxypeptidase) (PBP) (DD-transpeptidase) (serine-type D-ala-D-ala carboxypeptidase) (D-amino acid hydrolase)	cell wall and cell processes	No						1.0	100.0	0.0	69.06392694063926	1.0	1.0	1.0	876
NC_000962.3	3219214	3219273		IntergenicRegion_2277_Rv2911-Rv2912c		Intergenic	Intergenic			Intergenic		False	Rv2911	NotExcluded	Rv2912c	NotExcluded	1.0	100.0	0.0	66.10169491525424	1.0	1.0	1.0	59
NC_000962.3	3219273	3219861	-	Rv2912c	Rv2912c	CDS	NotExcluded	None	Probable transcriptional regulatory protein (probably TetR-family)	regulatory proteins	No						1.0	100.0	0.0	64.45578231292517	1.0	1.0	1.0	588
NC_000962.3	3219861	3219862		IntergenicRegion_2278_Rv2912c-Rv2913c		Intergenic	Intergenic			Intergenic		False	Rv2912c	NotExcluded	Rv2913c	NotExcluded	1.0	100.0	0.0	100.0	1.0	1.0	1.0	1
NC_000962.3	3219862	3221698	-	Rv2913c	Rv2913c	CDS	NotExcluded	None	Possible D-amino acid aminohydrolase (D-amino acid hydrolase)	intermediary metabolism and respiration	No						1.0	100.0	0.0	64.81481481481481	1.0	1.0	1.0	1836
NC_000962.3	3221698	3221766		IntergenicRegion_2279_Rv2913c-Rv2914c		Intergenic	Intergenic			Intergenic		False	Rv2913c	NotExcluded	Rv2914c	NotExcluded	1.0	100.0	0.0	60.294117647058826	1.0	1.0	1.0	68
NC_000962.3	3221766	3223524	-	Rv2914c	pknI	CDS	NotExcluded	None	Probable transmembrane serine/threonine-protein kinase I PknI (protein kinase I) (STPK I) (phosphorylase B kinase kinase) (hydroxyalkyl-protein kinase)	regulatory proteins	No						1.0	100.0	0.0	67.29237770193402	1.0	1.0	1.0	1758
NC_000962.3	3223524	3223567		IntergenicRegion_2280_Rv2914c-Rv2915c		Intergenic	Intergenic			Intergenic		False	Rv2914c	NotExcluded	Rv2915c	NotExcluded	1.0	100.0	0.0	69.76744186046511	1.0	1.0	1.0	43
NC_000962.3	3223567	3224680	-	Rv2915c	Rv2915c	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No						1.0	100.0	0.0	68.19407008086253	1.0	1.0	1.0	1113
NC_000962.3	3224680	3224707		IntergenicRegion_2281_Rv2915c-Rv2916c		Intergenic	Intergenic			Intergenic		False	Rv2915c	NotExcluded	Rv2916c	NotExcluded	1.0	100.0	0.0	77.77777777777777	1.0	1.0	1.0	27
NC_000962.3	3224707	3226285	-	Rv2916c	ffh	CDS	NotExcluded	None	Probable signal recognition particle protein Ffh (fifty-four homolog) (SRP protein)	cell wall and cell processes	No						1.0	100.0	0.0	66.28643852978453	1.0	1.0	1.0	1578
NC_000962.3	3226285	3226362		IntergenicRegion_2282_Rv2916c-Rv2917		Intergenic	Intergenic			Intergenic		False	Rv2916c	NotExcluded	Rv2917	NotExcluded	1.0	100.0	0.0	64.93506493506493	0.8980952051948055	1.0	1.0	77
NC_000962.3	3226362	3228243	+	Rv2917	Rv2917	CDS	NotExcluded	None	Conserved hypothetical alanine and arginine rich protein	conserved hypotheticals	No						0.9997637190619647	99.14938862307284	0.0	67.51727804359383	0.9950451867091973	1.0	1.0	1881
NC_000962.3	3228243	3228253		IntergenicRegion_2283_Rv2917-Rv2918c		Intergenic	Intergenic			Intergenic		False	Rv2917	NotExcluded	Rv2918c	NotExcluded	1.0	100.0	0.0	70.0	1.0	1.0	1.0	10
NC_000962.3	3228253	3230680	-	Rv2918c	glnD	CDS	NotExcluded	None	Probable [protein-PII] uridylyltransferase GlnD (PII uridylyl- transferase) (uridylyl removing enzyme) (UTASE)	intermediary metabolism and respiration	No						0.9995078514856018	98.22826534816646	0.0	66.66666666666667	1.0	1.0	1.0	2427
NC_000962.3	3230680	3230737		IntergenicRegion_2284_Rv2918c-Rv2919c		Intergenic	Intergenic			Intergenic		False	Rv2918c	NotExcluded	Rv2919c	NotExcluded	1.0	100.0	0.0	61.40350877192982	1.0	1.0	1.0	57
NC_000962.3	3230737	3231076	-	Rv2919c	glnB	CDS	NotExcluded	None	Probable nitrogen regulatory protein P-II GlnB	regulatory proteins	No						1.0	100.0	0.0	61.06194690265487	1.0	1.0	1.0	339
NC_000962.3	3231072	3232506	-	Rv2920c	amt	CDS	NotExcluded	None	Probable ammonium-transport integral membrane protein Amt	cell wall and cell processes	No						1.0	100.0	0.0	63.17991631799163	1.0	1.0	1.0	1434
NC_000962.3	3232506	3232870		IntergenicRegion_2285_Rv2920c-Rv2921c		Intergenic	Intergenic			Intergenic		False	Rv2920c	NotExcluded	Rv2921c	NotExcluded	0.9348290598290598	50.0	0.0	67.85714285714286	0.6634830082417582	0.8141025329670328	0.8846153846153846	364
NC_000962.3	3232870	3234139	-	Rv2921c	ftsY	CDS	NotExcluded	None	Probable cell division protein FtsY (SRP receptor) (signal recognition particle receptor)	cell wall and cell processes	No						1.0	100.0	0.0	68.47911741528763	0.9999881796690309	1.0	1.0	1269
NC_000962.3	3234139	3234188		IntergenicRegion_2286_Rv2921c-Rv2922c		Intergenic	Intergenic			Intergenic		False	Rv2921c	NotExcluded	Rv2922c	NotExcluded	1.0	100.0	0.0	61.224489795918366	1.0	1.0	1.0	49
NC_000962.3	3234188	3237806	-	Rv2922c	smc	CDS	NotExcluded	None	Probable chromosome partition protein Smc	cell wall and cell processes	No						0.9998464467784534	99.44720840243228	0.0	67.24709784411277	1.0	1.0	1.0	3618
NC_000962.3	3237806	3237817		IntergenicRegion_2287_Rv2922c-Rv2922A		Intergenic	Intergenic			Intergenic		False	Rv2922c	NotExcluded	Rv2922A	NotExcluded	1.0	100.0	0.0	72.72727272727273	1.0	1.0	1.0	11
NC_000962.3	3237817	3238099	-	Rv2922A	acyP	CDS	NotExcluded	None	Probable acylphosphatase AcyP (acylphosphate phosphohydrolase)	intermediary metabolism and respiration	No						1.0	100.0	0.0	70.56737588652483	1.0	1.0	1.0	282
NC_000962.3	3238085	3238499	-	Rv2923c	Rv2923c	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No						1.0	100.0	0.0	67.8743961352657	1.0	1.0	1.0	414
NC_000962.3	3238499	3238600		IntergenicRegion_2288_Rv2923c-Rv2924c		Intergenic	Intergenic			Intergenic		False	Rv2923c	NotExcluded	Rv2924c	NotExcluded	1.0	100.0	0.0	65.34653465346534	1.0	1.0	1.0	101
NC_000962.3	3238600	3239470	-	Rv2924c	fpg	CDS	NotExcluded	None	Probable formamidopyrimidine-DNA glycosylase Fpg (FAPY-DNA glycosylase)	information pathways	No						1.0	100.0	0.0	67.1264367816092	0.9998850574712643	1.0	1.0	870
NC_000962.3	3239470	3239828		IntergenicRegion_2289_Rv2924c-Rv2925c		Intergenic	Intergenic			Intergenic		False	Rv2924c	NotExcluded	Rv2925c	NotExcluded	0.9335040347610181	31.00558659217877	0.0	67.59776536312849	0.5463686648044693	0.840782122905028	0.9106145251396648	358
NC_000962.3	3239828	3240551	-	Rv2925c	rnc	CDS	NotExcluded	None	Probable ribonuclease III Rnc (RNase III)	information pathways	No						1.0	100.0	0.0	64.17704011065007	1.0	1.0	1.0	723
NC_000962.3	3240547	3241171	-	Rv2926c	Rv2926c	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No						1.0	100.0	0.0	65.5448717948718	1.0	1.0	1.0	624
NC_000962.3	3241171	3241221		IntergenicRegion_2290_Rv2926c-Rv2927c		Intergenic	Intergenic			Intergenic		False	Rv2926c	NotExcluded	Rv2927c	NotExcluded	1.0	100.0	0.0	70.0	1.0	1.0	1.0	50
NC_000962.3	3241221	3241959	-	Rv2927c	Rv2927c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No						0.9999623607347183	99.86449864498645	0.0	63.82113821138211	1.0	1.0	1.0	738
NC_000962.3	3241959	3242197		IntergenicRegion_2291_Rv2927c-Rv2928		Intergenic	Intergenic			Intergenic		False	Rv2927c	NotExcluded	Rv2928	NotExcluded	1.0	100.0	0.0	62.60504201680672	1.0	1.0	1.0	238
NC_000962.3	3242197	3242983	+	Rv2928	tesA	CDS	NotExcluded	None	Probable thioesterase TesA	lipid metabolism	No						0.9926844783715011	75.06361323155217	0.0	54.4529262086514	1.0	1.0	1.0	786
NC_000962.3	3242969	3243281	+	Rv2929	Rv2929	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No						0.9991096866096866	96.7948717948718	0.0	63.46153846153846	1.0	1.0	1.0	312
NC_000962.3	3243281	3243696		IntergenicRegion_2292_Rv2929-Rv2930		Intergenic	Intergenic			Intergenic		False	Rv2929	NotExcluded	Rv2930	NotExcluded	0.9981258366800536	93.25301204819277	0.0	59.51807228915663	1.0	1.0	1.0	415
NC_000962.3	3243696	3245448	+	Rv2930	fadD26	CDS	NotExcluded	None	Fatty-acid-AMP ligase FadD26 (fatty-acid-AMP synthetase) (fatty-acid-AMP synthase)	lipid metabolism	No						0.9987316083206494	95.4337899543379	0.0	60.901826484018265	0.9891552511415526	1.0	1.0	1752
NC_000962.3	3245444	3251075	+	Rv2931	ppsA	CDS	Coscolla Repetitive Genes	None	Phenolpthiocerol synthesis type-I polyketide synthase PpsA	lipid metabolism	No						0.9935032261883621	90.64109394423726	0.0	65.42354821523708	0.956934825075475	0.975670396022021	0.9808204581779435	5631
NC_000962.3	3251071	3255688	+	Rv2932	ppsB	CDS	Coscolla Repetitive Genes	None	Phenolpthiocerol synthesis type-I polyketide synthase PpsB	lipid metabolism	No						0.9993201453565327	98.70045484080572	0.0	65.36712150747239	0.946249367987871	0.9703270521983972	0.9766081871345029	4617
NC_000962.3	3255684	3262251	+	Rv2933	ppsC	CDS	NotExcluded	None	Phenolpthiocerol synthesis type-I polyketide synthase PpsC	lipid metabolism	No						0.9971109757541917	98.8579259936044	0.0	66.14892645043399	0.9996954469316278	1.0	1.0	6567
NC_000962.3	3262247	3267731	+	Rv2934	ppsD	CDS	NotExcluded	None	Phenolpthiocerol synthesis type-I polyketide synthase PpsD	lipid metabolism	No						0.9983335359429452	97.86652078774617	0.0	66.92195477753465	0.9990882567469	1.0	1.0	5484
NC_000962.3	3267731	3267736		IntergenicRegion_2293_Rv2934-Rv2935		Intergenic	Intergenic			Intergenic		False	Rv2934	NotExcluded	Rv2935	NotExcluded	1.0	100.0	0.0	60.0	1.0	1.0	1.0	5
NC_000962.3	3267736	3272203	+	Rv2935	ppsE	CDS	NotExcluded	None	Phenolpthiocerol synthesis type-I polyketide synthase PpsE	lipid metabolism	No						1.0	100.0	0.0	65.63689276919632	1.0	1.0	1.0	4467
NC_000962.3	3272203	3272213		IntergenicRegion_2294_Rv2935-Rv2936		Intergenic	Intergenic			Intergenic		False	Rv2935	NotExcluded	Rv2936	NotExcluded	1.0	100.0	0.0	70.0	1.0	1.0	1.0	10
NC_000962.3	3272213	3273209	+	Rv2936	drrA	CDS	NotExcluded	None	Daunorubicin-dim-transport ATP-binding protein ABC transporter DrrA	cell wall and cell processes	No						1.0	100.0	0.0	62.85140562248996	1.0	1.0	1.0	996
NC_000962.3	3273205	3274075	+	Rv2937	drrB	CDS	NotExcluded	None	Daunorubicin-dim-transport integral membrane protein ABC transporter DrrB	cell wall and cell processes	No						0.9999680715197956	99.88505747126437	0.0	59.42528735632184	1.0	1.0	1.0	870
NC_000962.3	3274071	3274902	+	Rv2938	drrC	CDS	NotExcluded	None	Probable daunorubicin-dim-transport integral membrane protein ABC transporter DrrC	cell wall and cell processes	No						0.9999331461425325	99.75932611311673	0.0	57.521058965102284	1.0	1.0	1.0	831
NC_000962.3	3274902	3274948		IntergenicRegion_2295_Rv2938-Rv2939		Intergenic	Intergenic			Intergenic		False	Rv2938	NotExcluded	Rv2939	NotExcluded	1.0	100.0	0.0	67.3913043478261	1.0	1.0	1.0	46
NC_000962.3	3274948	3276217	+	Rv2939	papA5	CDS	NotExcluded	None	Possible conserved polyketide synthase associated protein PapA5	lipid metabolism	No						0.9979204973294807	92.51379038613081	0.0	60.441292356185976	1.0	1.0	1.0	1269
NC_000962.3	3276217	3276379		IntergenicRegion_2296_Rv2939-Rv2940c		Intergenic	Intergenic			Intergenic		False	Rv2939	NotExcluded	Rv2940c	NotExcluded	1.0	100.0	0.0	62.96296296296296	1.0	1.0	1.0	162
NC_000962.3	3276379	3282715	-	Rv2940c	mas	CDS	NotExcluded	None	Probable multifunctional mycocerosic acid synthase membrane-associated Mas	lipid metabolism	No						0.9993336139169472	99.51073232323232	0.0	66.49305555555556	0.9971590909090909	1.0	1.0	6336
NC_000962.3	3282715	3283334		IntergenicRegion_2297_Rv2940c-Rv2941		Intergenic	Intergenic			Intergenic		False	Rv2940c	NotExcluded	Rv2941	NotExcluded	1.0	100.0	0.0	61.55088852988691	1.0	1.0	1.0	619
NC_000962.3	3283334	3285077	+	Rv2941	fadD28	CDS	NotExcluded	None	Fatty-acid-AMP ligase FadD28 (fatty-acid-AMP synthetase) (fatty-acid-AMP synthase)	lipid metabolism	No						0.9991234780391407	96.84452094090649	0.0	59.437751004016064	0.9917766293746414	1.0	1.0	1743
NC_000962.3	3285069	3287832	+	Rv2942	mmpL7	CDS	NotExcluded	None	Conserved transmembrane transport protein MmpL7	cell wall and cell processes	No						1.0	100.0	0.0	66.01520086862106	1.0	1.0	1.0	2763
NC_000962.3	3287832	3288463		IntergenicRegion_2298_Rv2942-Rv2943		Intergenic	Intergenic			Intergenic		True	Rv2942	NotExcluded	Rv2943	InsertionSeqs_And_Phages	1.0	100.0	0.0	63.86687797147385	0.9952456418383518	1.0	1.0	631
NC_000962.3	3288463	3289705	+	Rv2943	Rv2943	CDS	InsertionSeqs_And_Phages	None	Probable transposase for insertion sequence element IS1533	insertion seqs and phages	No						1.0	100.0	0.0	67.31078904991948	1.0	1.0	1.0	1242
NC_000962.3	3289704	3290235	+	Rv2943A	Rv2943A	CDS	InsertionSeqs_And_Phages	None	Possible transposase	insertion seqs and phages	No						1.0	100.0	0.0	64.97175141242938	1.0	1.0	1.0	531
NC_000962.3	3289789	3290506	+	Rv2944	Rv2944	CDS	InsertionSeqs_And_Phages	None	Possible transposase for insertion sequence element IS1533	insertion seqs and phages	No						1.0	100.0	0.0	65.27196652719665	0.999302649930265	1.0	1.0	717
NC_000962.3	3290506	3290623		IntergenicRegion_2299_Rv2944-Rv2945c		Intergenic	Intergenic			Intergenic		True	Rv2944	InsertionSeqs_And_Phages	Rv2945c	NotExcluded	1.0	100.0	0.0	60.68376068376068	1.0	1.0	1.0	117
NC_000962.3	3290623	3291325	-	Rv2945c	lppX	CDS	NotExcluded	None	Probable conserved lipoprotein LppX	cell wall and cell processes	No						0.9960826210826211	85.8974358974359	0.0	59.971509971509974	1.0	1.0	1.0	702
NC_000962.3	3291325	3291502		IntergenicRegion_2300_Rv2945c-Rv2946c		Intergenic	Intergenic			Intergenic		False	Rv2945c	NotExcluded	Rv2946c	NotExcluded	0.999686126804771	99.43502824858757	0.0	68.36158192090396	0.9398870056497176	1.0	1.0	177
NC_000962.3	3291502	3296353	-	Rv2946c	pks1	CDS	NotExcluded	None	Probable polyketide synthase Pks1	lipid metabolism	No						0.998637165303832	95.0937950937951	0.0	68.3776540919398	0.9977956427540712	1.0	1.0	4851
NC_000962.3	3296349	3297840	-	Rv2947c	pks15	CDS	NotExcluded	None	Probable polyketide synthase Pks15	lipid metabolism	No						0.9994224606900662	97.92085848423878	0.0	65.79476861167002	0.9853565808182428	1.0	1.0	1491
NC_000962.3	3297836	3299954	-	Rv2948c	fadD22	CDS	NotExcluded	None	P-hydroxybenzoyl-AMP ligase FadD22	lipid metabolism	No						0.9998546097696239	99.48064211520303	0.0	61.47308781869688	1.0	1.0	1.0	2118
NC_000962.3	3299954	3299970		IntergenicRegion_2301_Rv2948c-Rv2949c		Intergenic	Intergenic			Intergenic		False	Rv2948c	NotExcluded	Rv2949c	NotExcluded	1.0	100.0	0.0	50.0	1.0	1.0	1.0	16
NC_000962.3	3299970	3300570	-	Rv2949c	Rv2949c	CDS	NotExcluded	None	Chorismate pyruvate lyase	intermediary metabolism and respiration	No						0.999537037037037	98.33333333333333	0.0	52.5	1.0	1.0	1.0	600
NC_000962.3	3300570	3300595		IntergenicRegion_2302_Rv2949c-Rv2950c		Intergenic	Intergenic			Intergenic		False	Rv2949c	NotExcluded	Rv2950c	NotExcluded	1.0	100.0	0.0	52.0	1.0	1.0	1.0	25
NC_000962.3	3300595	3302455	-	Rv2950c	fadD29	CDS	NotExcluded	None	Fatty-acid-AMP ligase FadD29 (fatty-acid-AMP synthetase) (fatty-acid-AMP synthase)	lipid metabolism	No						0.9995071684587813	98.22580645161291	0.0	60.0	1.0	1.0	1.0	1860
NC_000962.3	3302455	3303102		IntergenicRegion_2303_Rv2950c-Rv2951c		Intergenic	Intergenic			Intergenic		False	Rv2950c	NotExcluded	Rv2951c	NotExcluded	1.0	100.0	0.0	63.06027820710974	1.0	1.0	1.0	647
NC_000962.3	3303102	3304248	-	Rv2951c	Rv2951c	CDS	NotExcluded	None	Possible oxidoreductase	intermediary metabolism and respiration	No						1.0	100.0	0.0	61.2565445026178	1.0	1.0	1.0	1146
NC_000962.3	3304248	3304440		IntergenicRegion_2304_Rv2951c-Rv2952		Intergenic	Intergenic			Intergenic		False	Rv2951c	NotExcluded	Rv2952	NotExcluded	1.0	100.0	0.0	59.895833333333336	1.0	1.0	1.0	192
NC_000962.3	3304440	3305253	+	Rv2952	Rv2952	CDS	NotExcluded	None	Possible methyltransferase (methylase)	intermediary metabolism and respiration	No						1.0	100.0	0.0	61.99261992619926	1.0	1.0	1.0	813
NC_000962.3	3305253	3305278		IntergenicRegion_2305_Rv2952-Rv2953		Intergenic	Intergenic			Intergenic		False	Rv2952	NotExcluded	Rv2953	NotExcluded	1.0	100.0	0.0	64.0	1.0	1.0	1.0	25
NC_000962.3	3305278	3306535	+	Rv2953	Rv2953	CDS	NotExcluded	None	Enoyl reductase	lipid metabolism	No						1.0	100.0	0.0	64.83691328560063	1.0	1.0	1.0	1257
NC_000962.3	3306535	3306665		IntergenicRegion_2306_Rv2953-Rv2954c		Intergenic	Intergenic			Intergenic		False	Rv2953	NotExcluded	Rv2954c	NotExcluded	1.0	100.0	0.0	56.92307692307692	1.0	1.0	1.0	130
NC_000962.3	3306665	3307391	-	Rv2954c	Rv2954c	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No						1.0	100.0	0.0	62.8099173553719	1.0	1.0	1.0	726
